age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,contactado_previamente,rango_edad
43,blue-collar,married,high.school,unknown,no,yes,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
36,services,married,high.school,unknown,no,no,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
45,technician,married,university.degree,no,yes,yes,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
42,admin,single,university.degree,unknown,no,no,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
43,services,married,high.school,no,no,no,telephone,mayo,lunes,3.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
46,management,married,basic,no,no,no,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Maduros (45-60)
44,services,married,high.school,no,yes,yes,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
51,admin,single,basic,no,no,no,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Maduros (45-60)
28,services,married,high.school,no,yes,no,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Jóvenes (<30)
37,blue-collar,married,basic,no,no,no,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
34,technician,married,high.school,no,no,no,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
46,blue-collar,married,basic,unknown,yes,no,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Maduros (45-60)
42,blue-collar,married,basic,no,yes,yes,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1,0,Adultos (30-45)
36,admin,married,university.degree,no,yes,no,telephone,mayo,lunes,3.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
54,blue-collar,married,basic,unknown,no,no,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Maduros (45-60)
57,management,married,university.degree,no,no,no,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Maduros (45-60)
51,technician,married,basic,unknown,no,no,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Maduros (45-60)
54,retired,married,high.school,unknown,no,no,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Maduros (45-60)
49,blue-collar,married,basic,unknown,no,no,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Maduros (45-60)
34,admin,married,university.degree,no,yes,no,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
41,technician,married,professional.course,no,no,no,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
38,blue-collar,single,basic,no,yes,no,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
45,management,divorced,university.degree,no,no,no,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
42,technician,married,university.degree,no,no,no,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
34,blue-collar,single,basic,unknown,yes,no,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
48,blue-collar,married,basic,no,yes,no,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Maduros (45-60)
37,admin,married,high.school,unknown,yes,no,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
34,blue-collar,single,basic,unknown,no,no,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
40,admin,married,basic,unknown,yes,no,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
43,blue-collar,married,basic,no,yes,no,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
33,services,married,high.school,no,no,no,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
32,services,single,basic,no,no,no,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
39,blue-collar,married,high.school,no,yes,no,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
43,admin,married,university.degree,no,no,no,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
44,blue-collar,married,basic,no,yes,no,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
35,student,single,university.degree,unknown,no,no,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
35,student,single,university.degree,unknown,yes,yes,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
35,unemployed,married,professional.course,no,no,no,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
36,services,single,basic,no,no,no,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
35,student,single,university.degree,unknown,yes,no,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
36,student,single,basic,no,yes,no,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
55,housemaid,divorced,university.degree,no,no,no,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Maduros (45-60)
59,admin,married,university.degree,no,no,no,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Maduros (45-60)
57,retired,married,basic,unknown,no,no,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Maduros (45-60)
39,blue-collar,married,professional.course,unknown,yes,no,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
39,housemaid,married,basic,unknown,yes,no,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
30,blue-collar,single,basic,no,yes,no,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Jóvenes (<30)
30,blue-collar,single,basic,no,yes,yes,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Jóvenes (<30)
50,housemaid,married,basic,unknown,no,no,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Maduros (45-60)
40,services,married,high.school,no,no,no,telephone,mayo,lunes,3.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
35,admin,married,high.school,no,yes,no,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
43,technician,married,professional.course,unknown,no,no,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
36,services,single,basic,unknown,yes,no,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
46,technician,married,basic,unknown,yes,no,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Maduros (45-60)
40,technician,married,basic,no,no,no,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
58,retired,married,university.degree,no,no,no,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Maduros (45-60)
42,technician,married,university.degree,no,no,no,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
35,admin,single,university.degree,no,no,no,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
43,retired,married,basic,unknown,no,no,telephone,mayo,lunes,3.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
45,blue-collar,married,basic,no,yes,yes,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
39,admin,married,professional.course,no,yes,no,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
50,services,divorced,professional.course,no,yes,no,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Maduros (45-60)
32,management,divorced,basic,unknown,yes,no,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
39,admin,married,high.school,unknown,no,no,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
52,self-employed,married,university.degree,unknown,no,no,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Maduros (45-60)
44,admin,married,professional.course,no,yes,no,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
56,blue-collar,married,basic,no,no,no,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Maduros (45-60)
48,admin,married,high.school,no,no,no,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Maduros (45-60)
33,services,married,high.school,unknown,no,yes,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
43,management,married,university.degree,unknown,no,yes,telephone,mayo,lunes,3.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
57,retired,married,high.school,no,no,no,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Maduros (45-60)
36,technician,single,professional.course,no,no,no,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
34,management,married,university.degree,no,yes,no,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
34,services,single,basic,no,no,no,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
30,technician,married,university.degree,unknown,no,no,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Jóvenes (<30)
33,services,divorced,high.school,no,no,no,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
32,technician,single,professional.course,no,no,no,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
36,technician,single,high.school,no,yes,no,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
36,blue-collar,single,high.school,no,no,yes,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
33,services,single,high.school,no,no,no,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
40,technician,divorced,professional.course,no,no,no,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
41,blue-collar,married,basic,no,yes,no,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
51,services,married,basic,no,yes,no,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Maduros (45-60)
36,technician,married,professional.course,no,yes,no,telephone,mayo,lunes,3.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
28,services,married,high.school,no,no,no,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Jóvenes (<30)
53,services,married,high.school,no,yes,yes,telephone,mayo,lunes,3.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Maduros (45-60)
58,blue-collar,married,basic,unknown,yes,no,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Maduros (45-60)
45,management,married,basic,no,no,yes,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
43,technician,married,professional.course,no,yes,no,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
33,admin,married,high.school,no,no,yes,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
33,admin,married,high.school,no,no,yes,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
27,blue-collar,single,basic,no,unknown,unknown,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Jóvenes (<30)
42,technician,married,high.school,no,no,no,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
43,admin,divorced,basic,no,no,no,telephone,mayo,lunes,3.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
42,admin,married,university.degree,no,no,no,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
27,blue-collar,single,basic,no,no,no,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Jóvenes (<30)
34,self-employed,single,university.degree,no,yes,no,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
31,student,single,university.degree,unknown,no,no,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
54,management,divorced,university.degree,no,no,no,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Maduros (45-60)
40,self-employed,married,basic,unknown,no,no,telephone,mayo,lunes,3.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
52,unemployed,married,high.school,unknown,yes,no,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Maduros (45-60)
47,management,divorced,university.degree,no,no,no,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Maduros (45-60)
49,housemaid,married,basic,unknown,no,no,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Maduros (45-60)
32,admin,single,high.school,no,no,no,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
49,housemaid,single,high.school,unknown,yes,yes,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Maduros (45-60)
50,blue-collar,married,basic,unknown,no,no,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Maduros (45-60)
34,services,married,high.school,no,no,no,telephone,mayo,lunes,1.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
55,blue-collar,married,basic,unknown,no,no,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Maduros (45-60)
47,technician,single,basic,no,no,no,telephone,mayo,lunes,4.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Maduros (45-60)
51,retired,married,professional.course,no,no,no,telephone,mayo,lunes,3.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Maduros (45-60)
47,blue-collar,married,basic,no,no,no,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Maduros (45-60)
56,technician,married,basic,no,yes,no,telephone,mayo,lunes,3.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Maduros (45-60)
53,admin,married,basic,no,no,no,telephone,mayo,lunes,3.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Maduros (45-60)
36,blue-collar,married,basic,no,yes,no,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
42,blue-collar,divorced,basic,no,yes,no,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
44,blue-collar,divorced,basic,no,no,no,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
39,housemaid,married,basic,no,yes,no,telephone,mayo,lunes,3.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1,0,Adultos (30-45)
37,admin,single,high.school,no,yes,yes,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
60,blue-collar,married,basic,unknown,yes,no,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Maduros (45-60)
36,services,married,high.school,no,no,no,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
42,management,divorced,university.degree,no,yes,no,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
31,admin,married,high.school,no,yes,yes,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
53,technician,divorced,professional.course,unknown,no,yes,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Maduros (45-60)
45,blue-collar,married,basic,no,yes,no,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
37,technician,single,professional.course,no,yes,no,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
47,self-employed,married,professional.course,no,no,no,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Maduros (45-60)
49,blue-collar,divorced,high.school,no,no,yes,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Maduros (45-60)
36,admin,married,university.degree,no,yes,no,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
35,services,divorced,high.school,no,no,no,telephone,mayo,lunes,3.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
38,unknown,married,basic,unknown,no,no,telephone,mayo,lunes,4.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
38,services,single,high.school,unknown,no,no,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
50,blue-collar,divorced,high.school,unknown,no,yes,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Maduros (45-60)
59,retired,married,professional.course,unknown,no,no,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Maduros (45-60)
43,unknown,married,basic,no,yes,no,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
42,admin,married,high.school,no,yes,no,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
40,admin,married,basic,unknown,yes,no,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
46,blue-collar,married,basic,unknown,no,no,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Maduros (45-60)
57,housemaid,divorced,basic,no,yes,yes,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Maduros (45-60)
42,admin,married,university.degree,no,yes,no,telephone,mayo,lunes,3.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
41,blue-collar,married,basic,no,yes,no,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
54,management,divorced,university.degree,no,yes,no,telephone,mayo,lunes,3.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Maduros (45-60)
27,admin,single,university.degree,no,no,no,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Jóvenes (<30)
36,admin,married,high.school,no,no,no,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
58,blue-collar,married,professional.course,unknown,yes,no,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Maduros (45-60)
40,management,married,university.degree,unknown,yes,no,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
34,admin,single,basic,unknown,no,no,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
33,admin,divorced,high.school,no,no,no,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
56,retired,married,basic,no,no,no,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Maduros (45-60)
42,blue-collar,married,basic,no,no,no,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
43,services,married,high.school,no,yes,no,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
54,management,single,basic,no,yes,no,telephone,mayo,lunes,3.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Maduros (45-60)
53,admin,single,basic,no,yes,yes,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Maduros (45-60)
42,technician,single,professional.course,no,no,no,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
40,services,married,basic,unknown,no,no,telephone,mayo,lunes,3.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
54,technician,married,professional.course,no,yes,yes,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Maduros (45-60)
40,housemaid,single,professional.course,no,no,no,telephone,mayo,lunes,4.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
26,admin,single,university.degree,no,yes,no,telephone,mayo,lunes,3.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Jóvenes (<30)
33,admin,married,high.school,no,no,no,telephone,mayo,lunes,3.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
35,blue-collar,married,basic,unknown,no,no,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
36,admin,married,high.school,no,no,no,telephone,mayo,lunes,3.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
29,services,single,high.school,no,yes,no,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Jóvenes (<30)
36,blue-collar,married,basic,no,yes,no,telephone,mayo,lunes,2.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
35,management,married,high.school,no,yes,no,telephone,mayo,lunes,5.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Adultos (30-45)
50,self-employed,single,university.degree,no,no,yes,telephone,mayo,lunes,5.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Maduros (45-60)
46,services,married,high.school,unknown,yes,no,telephone,mayo,lunes,3.0,,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,Maduros (45-60)
